Index,Question,Subject,Correct_spark4.0-ultra,Extracted_spark4.0-ultra,Score_spark4.0-ultra,Invalid_spark4.0-ultra
554,"A student comes across the unfamiliar words ""intercontinental,"" ""interglacial,"" ""interface,"" and ""intercept"" in his reading. The student can use his knowledge of affixes to understand that all of the words share which meaning?",miscellaneous,True,A,1.0,False
547,Which of the following groups was converted to Christianity in the tenth century AD by missionaries from the Byzantine Empire?,miscellaneous,True,C,1.0,False
550,Which of the following people would benefit most if the value of the United States dollar increased relative to the Japanese yen?,miscellaneous,True,A,1.0,False
553,What sporting event is held annually on Memorial Day weekend?,miscellaneous,True,C,1.0,False
556,What is the national animal of Australia?,miscellaneous,True,B,1.0,False
551,What is the fundamental basis of competition in a market with poorly differentiated products?,miscellaneous,True,C,1.0,False
548,"A passage from Zora Neale Hurston's Their Eyes Were Watching God is as follows. The people all saw her come because it was sundown. The sun was gone, but he had left his footprints in the sky. It was the time for sitting on porches beside the road. It was the time to hear things and talk. These sitters had been tongueless, earless, eyeless conveniences all day long. Mules and other brutes had occupied their skins. But now, the sun and the bossman were gone, so the skins felt powerful and human. They became lords of sounds and lesser things. They passed nations through their mouths. They sat in judgment. Which of the following is the best way of describing the last three sentences of the passage (""They became . . . in judgment"") ?",miscellaneous,True,C,1.0,False
558,The majority of calcium in the human body is found where?,miscellaneous,True,C,1.0,False
555,"Ballad opera, opera buffa and opÃ©ra comique shared which feature?",miscellaneous,True,C,1.0,False
559,Which of these is made from cacao seeds?,miscellaneous,True,C,1.0,False
557,"In weaving, the vertical and horizontal threads in a loom are called the",miscellaneous,True,D,1.0,False
562,"When scanning a drive for viruses, it is typically important to check files having which of the following extensions?",miscellaneous,False,,0.0,True
560,Which of the following charts is used in advanced manufacturing to record results data for a preproduction process?,miscellaneous,False,D,0.0,False
564,What biological process replicates DNA?,miscellaneous,True,B,1.0,False
563,What term describes a word created by rearranging the letters of another word?,miscellaneous,True,C,1.0,False
561,A first-grade teacher is planning activities to introduce students to nonstandard units of measurement. Which of the following activities will best meet the teacher's goal?,miscellaneous,True,B,1.0,False
566,Which of these planets has no known moon?,miscellaneous,False,,0.0,True
569,Which of these organs comes in A pair?,miscellaneous,True,B,1.0,False
567,According to a Yale University study what smell is the most recognizable to American adults?,miscellaneous,False,,0.0,True
570,"Carmen spends her entire weekly income on two goods: X and Y. At her current consumption level of the two goods, the marginal utility of the last dollar spent on good X is 5 and the marginal utility of the last dollar she spent on good Y is 10. To maximize her utility, Carmen should",miscellaneous,False,,0.0,True
565,Louis Pasteur developed which vaccine?,miscellaneous,False,D,0.0,False
572,Where are fireworks first known to have been developed?,miscellaneous,True,B,1.0,False
571,The British dish 'bangers and mash' is made up of sausage and what?,miscellaneous,True,D,1.0,False
568,According to the USDA which food group should you eat the most servings of per day?,miscellaneous,False,,0.0,True
573,What is the name of the Swedish company that specializes in affordable furniture?,miscellaneous,True,D,1.0,False
582,What is actor Antonio Banderas native language?,miscellaneous,True,A,1.0,False
574,A committee of middle school teachers is meeting to begin the process of finding a software program to improve students' drafting skills. Which of the following steps should the committee take first in the process?,miscellaneous,True,C,1.0,False
576,In what country are police officers referred to as 'bobbies'?,miscellaneous,True,C,1.0,False
580,"The term that best describes an artwork that incorporates theatrical elements such as body movement, audience participation, music, and projected images is",miscellaneous,True,C,1.0,False
575,Which of the following words cannot be decoded through knowledge of letter-sound relationships?,miscellaneous,False,D,0.0,False
583,A preschool teacher is teaching students to forward roll. Which of the following is a problem most characteristic of preschoolers' forward rolling?,miscellaneous,True,C,1.0,False
577,The ability to do which of the following is a characteristic of all living organisms?,miscellaneous,True,B,1.0,False
579,Astronomers have proposed that the solar system formed from a vast rotating cloud of gas and dust. This explanation is known as which of the following?,miscellaneous,False,,0.0,True
581,What substance was used for blood in the famous shower scene from the movie 'Psycho'?,miscellaneous,False,,0.0,True
585,What is the name of the South African political party that was headed by Nelson Mandela?,miscellaneous,True,A,1.0,False
584,John Rockefeller made his fortune in what industry?,miscellaneous,True,B,1.0,False
578,In 1924 the United States Congress passed a bill that significantly altered immigration patterns by,miscellaneous,True,D,1.0,False
589,In what decade was the Hula-Hoop invented?,miscellaneous,True,C,1.0,False
586,A kindergarten teacher notices that a new student who is from a foreign country is being excluded from play by a majority of the other students. Which of the following activities is best to help the class become aware of the common interests they share with the new student?,miscellaneous,False,,0.0,True
591,In what US city can you find the Basketball Hall of Fame?,miscellaneous,True,C,1.0,False
587,How many periods are there in an ice hockey game?,miscellaneous,True,C,1.0,False
593,When it first appeared on the Internet amazoncom sold only what?,miscellaneous,True,A,1.0,False
592,Which of the following concepts in Robert's Rules of Order requires that motions be dealt with in order of importance?,miscellaneous,True,C,1.0,False
588,Which of the following parts of the Sun is easily visible only during a total solar eclipse?,miscellaneous,True,D,1.0,False
594,How many digits are in a standard Visa credit card number?,miscellaneous,True,C,1.0,False
596,What is the birthstone for the month of January?,miscellaneous,True,B,1.0,False
598,In what country did Magic Johnson play professional basketball during the 1999 season?,miscellaneous,False,A,0.0,False
590,Which of the following sequences of events is consistent with the presence of a layer of sandstone in bedrock just above a layer of shale?,miscellaneous,True,B,1.0,False
599,According to the Mother Goose nursery rhyme which child is full of woe?,miscellaneous,True,B,1.0,False
597,Who kills Tony at the end of the film 'West Side Story'?,miscellaneous,False,,0.0,True
601,What newspaper do Lois Lane and Clark Kent work for?,miscellaneous,True,B,1.0,False
600,What is called a 'lorry' in Britain?,miscellaneous,True,B,1.0,False
604,Where is Ghirardelli Square located?,miscellaneous,True,D,1.0,False
595,"A passage Jane Eyre is as follows. This was all the account I got from Mrs. Fairfax of her employer and mine. There are people who seem to have no notion of sketching a character, or observing and describing salient points, either in persons or things: the good lady evidently belonged to this class; my queries puzzled, but did not draw her out. Mr. Rochester was Mr. Rochester in her eyes, a gentleman, a landed proprietorâÃÃ¬nothing more: she inquired and searched no further, and evidently wondered at my wish to gain a more definite notion of his identity. The passage suggests that the speaker would describe the ""account"" mentioned in the first sentence as",miscellaneous,False,,0.0,True
602,Which of the following should a computer user do to prevent screen-induced eyestrain?,miscellaneous,True,D,1.0,False
608,Which of the following is most characteristic of gesture drawing?,miscellaneous,True,B,1.0,False
609,What type of meat is on a traditional Reuben sandwich?,miscellaneous,True,C,1.0,False
612,On Valentine's Day 2000 NASA's NEAR spacecraft began a yearlong orbit of what asteroid?,miscellaneous,True,A,1.0,False
605,"A research report states that a special education program for children aged 3-5 under study increases their chances of success in future schooling. Therefore, implementing a similar education program for all children will improve them in the future opportunities for success in school education. Which of the following best illustrates the logical loopholes summarized above?",miscellaneous,False,,0.0,True
611,What children's TV character is known as 'Da Niao' in China?,miscellaneous,True,B,1.0,False
