Index,Question,Subject,Correct_ernie-4.0-turbo,Extracted_ernie-4.0-turbo,Score_ernie-4.0-turbo,Invalid_ernie-4.0-turbo
155,"An experiment was performed to determine the moles of carbon dioxide gas formed (collected over water) when an acid reacts with limestone. To do this, a piece of dry limestone was weighed. Then carbon dioxide was collected until the limestone disappeared. The atmospheric pressure was measured at 0.965 atm. The temperature was 295 K. The volume of CO2 was measured to the nearest mL and corrected for the vapor pressure of water. The student continuously got low results from what was expected. Can you suggest why?",high_school_chemistry,TRUE,C,1,FALSE
156,"Nitrous acid, HNO2, has a pKa value of 3.3. If a solution of nitrous acid is found to have a pH of 4.2, what can be said about the concentration of the conjugate acid/base pair found in solution?",high_school_chemistry,TRUE,B,1,FALSE
157,"Which of the following best explains why the ionization of atoms can occur during photoelectron spectroscopy, even though ionization is not a thermodynamically favored process?",high_school_chemistry,TRUE,C,1,FALSE
158,"During the investigation of a chemical reaction by a chemistry student, she was able to determine that the reaction was nonspontaneous at 1 atm and 298 K. However, she learned that cooling the system with dry ice (-78Â°C) caused the reaction to become spontaneous. Which of the following combinations must apply to this reaction?",high_school_chemistry,TRUE,C,1,FALSE
159,Which of the following is a balanced chemical reaction?,high_school_chemistry,TRUE,C,1,FALSE
160,Identify the BrÃ¸nsted-Lowry conjugate acid-base pair in the following list.,high_school_chemistry,TRUE,B,1,FALSE
161,"Neutral atoms of chlorine are bombarded by high-energy photons, causing the ejection of electrons from the various filled subshells. Electrons originally from which subshell would have the highest velocity after being ejected?",high_school_chemistry,FALSE,D,0,FALSE
162,"Sulfurous acid is a weak acid, while sulfuric acid is a much stronger acid because",high_school_chemistry,FALSE,B,0,FALSE
163,Which of the following is a radioactive element?,high_school_chemistry,TRUE,C,1,FALSE
164,Which of the following is expected to have two or more resonance structures?,high_school_chemistry,TRUE,B,1,FALSE
165,Formation of a solution can often be visualized as a three-step process. Step 1. Solvent molecules are separated from each other to make space for the solute. Step 2. Solute molecules are separated so they fit into spaces in the solvent. Step 3. Separated solute and solvent are brought together filling in the spaces.All of the fundamental principles below are important in understanding the formation of solutions except which one?,high_school_chemistry,TRUE,D,1,FALSE
166,Most transition metals share a common oxidation state of +2. Which of the following best explains why?,high_school_chemistry,TRUE,D,1,FALSE
167,"A 2.35-gram sample was dissolved in water, and the chloride ions were precipitated by adding silver nitrate (Ag+ + Cl- â?AgCl). If 0.435 g of precipitate was obtained, what is the percentage of chlorine in the sample?",high_school_chemistry,TRUE,B,1,FALSE
168,"Nitrous acid is a weak acid, while nitric acid is a much stronger acid because",high_school_chemistry,TRUE,C,1,FALSE
169,"Determine the H+(aq) concentration in 1.0 M phenol, C6H5OH, solution. (The Ka for phenol is 1 Ã 10^-10.)",high_school_chemistry,TRUE,D,1,FALSE
170,"The equilibrium constant, Kc, for the dissociation of HI into hydrogen gas and iodine vapor is 21 at a certain temperature. What will be the molar concentration of iodine vapor if 15 grams of HI gas is introduced into a 12.0-L flask and allowed to come to equilibrium?",high_school_chemistry,FALSE,D,0,FALSE
171,"0.25 mol of a weak, monoprotic acid is dissolved in 0.25 L of distilled water. The pH was then measured as 4.26. What is the pKa of this weak acid?",high_school_chemistry,TRUE,B,1,FALSE
172,"Fluorine has a normal boiling point of 85 K, and chlorine boils at 239 K. The Cl2 molecule is much larger than F2 (atomic radius is 99 pm for chlorine and is 64 pm for fluorine). Which is the best reason for the large difference in boiling points?",high_school_chemistry,TRUE,C,1,FALSE
173,Less than 1/1000 of the mass of any atom is contributed by,high_school_chemistry,TRUE,A,1,FALSE
174,What is the molecular mass of a gas that has a density of 2.05 g/L at 26.0 Â°C and 722 torr?,high_school_chemistry,FALSE,B,0,FALSE
175,"Consider the Lewis structures for the following molecules: CO2, CO32-, NO2-, and NO3-. Which molecules are best represented by multiple resonance structures?",high_school_chemistry,TRUE,D,1,FALSE
176,Helium effuses through a pinhole 5.33 times faster than an unknown gas. That gas is most likely,high_school_chemistry,TRUE,D,1,FALSE
177,"When a solid melts, the entropy change and enthalpy changes expected are",high_school_chemistry,TRUE,A,1,FALSE
178,"If 1.0 g of rubidium and 1.0 g of bromine are reacted, what will be left in measurable amounts (more than 0.10 mg) in the reaction vessel?",high_school_chemistry,TRUE,C,1,FALSE
179,"Magnesium has an atomic radius of 160 pm and a first ionization energy of 737 kJ. Based on periodic trends and the data given above, what are the most probable values for the ionization energy and atomic radius of sodium?",high_school_chemistry,TRUE,A,1,FALSE
180,Carbon exists in various forms called allotropes. Which of the following is not an allotrope of carbon?,high_school_chemistry,TRUE,B,1,FALSE
181,"Based on periodic relationships, the concepts related to bond strength, and the concept relating bond strength to acid strength, which of the following correctly predicts the strength of binary acids from strongest to weakest?",high_school_chemistry,TRUE,D,1,FALSE
182,Which of the following is considered a metalloid?,high_school_chemistry,TRUE,C,1,FALSE
183,S(s) + O2(g) â?SO2(g),high_school_chemistry,FALSE,B,0,FALSE
184,Which of the following is expected to have the highest electronegativity?,high_school_chemistry,TRUE,A,1,FALSE
185,What is the pH of a solution made by dissolving 0.0300 mol of sodium ethanoate in enough water to make 50 mL of solution (Ka for ethanoic acid is 1.8 Ã 10^-5)?,high_school_chemistry,TRUE,B,1,FALSE
186,"The specific rate constant, k, for a certain first-order reaction is 86 h^-1. What mass of a 0.0500 g sample of starting material will remain after 58 s?",high_school_chemistry,FALSE,D,0,FALSE
187,The molar heat of vaporization of water is +43.9 kJ. What is the entropy change for the vaporization of water?,high_school_chemistry,TRUE,D,1,FALSE
188,"A metal is reacted with HCl to produce hydrogen gas. If 0.0623 gram of metal produces 28.3 mL of hydrogen at STP, the mass of the metal that reacts with one mole of hydrochloric acid is",high_school_chemistry,TRUE,C,1,FALSE
189,The rate of a chemical reaction is determined by,high_school_chemistry,TRUE,B,1,FALSE
190,A first-order reaction has a half-life of 34 minutes. What is the rate constant for this reaction?,high_school_chemistry,TRUE,A,1,FALSE
191,"A certain reaction is nonspontaneous under standard conditions, but becomes spontaneous at higher temperatures. What conclusions may be drawn under standard conditions?",high_school_chemistry,TRUE,D,1,FALSE
192,"When collecting a gas over water, it is important to",high_school_chemistry,TRUE,D,1,FALSE
193,A sample of solid MgCl2 would be most soluble in which of the following solutions?,high_school_chemistry,TRUE,A,1,FALSE
194,"SO2Cl2 â?SO2(g) + Cl2(g) At 600 K, SO2Cl2 will decompose to form sulfur dioxide and chlorine gas via the above equation. If the reaction is found to be first order overall, which of the following will cause an increase in the half life of SO2Cl2?",high_school_chemistry,TRUE,D,1,FALSE
195,How many moles of propane (C3H8) are there in 6.2 g of propane?,high_school_chemistry,TRUE,B,1,FALSE
196,You cannot prepare a buffer by,high_school_chemistry,TRUE,C,1,FALSE
197,Which would be the easiest way to burn a copper penny?,high_school_chemistry,TRUE,C,1,FALSE
198,Which of the following molecules is a strong electrolyte when dissolved in water?,high_school_chemistry,TRUE,D,1,FALSE
199,"Dissolving one mole of each of the following compounds in water results in solutions with different pH values. Under those conditions, which of the following acids will have the highest percentage ionization?",high_school_chemistry,TRUE,B,1,FALSE
200,The collision theory of reaction rates does not include,high_school_chemistry,TRUE,B,1,FALSE
201,"When the dichromate ion is reacted, one of its most common products is Cr3+. What is the oxidation state (oxidation number) of chromium in the dichromate ion? Does reduction or oxidation occur when dichromate forms Cr3+?",high_school_chemistry,TRUE,C,1,FALSE
202,"During the study of the reaction A â?2B, a chemist constructs several graphs. The graph of [A] versus time and the graph of ln [A] versus time both give a curved line; however, the graph of 1/[A] versus time and gives a straight line. This implies the rate law is",high_school_chemistry,TRUE,B,1,FALSE
0,Let x = 1. What is x << 3 in Python 3?,high_school_computer_science,TRUE,C,1,FALSE
1,"In Python 3, which of the following function convert a string to an int in python?",high_school_computer_science,TRUE,A,1,FALSE
2,"A user enters a Web address in a browser, and a request for a file is sent to a Web server. Which of the following best describes how the file is sent to the user?",high_school_computer_science,TRUE,A,1,FALSE
3,"Digital images are often represented by the red, green, and blue values (an RGB triplet) of each individual pixel in the image. A photographer is manipulating a digital image and overwriting the original image. Which of the following describes a lossless transformation of the digital image?",high_school_computer_science,TRUE,C,1,FALSE
4,A programmer is writing a program that is intended to be able to process large amounts of data. Which of the following considerations is LEAST likely to affect the ability of the program to process larger data sets?,high_school_computer_science,TRUE,B,1,FALSE
5,"Suppose the characters 0,1, . . . ,8,9,A,B,C,D, E,F are used to represent a hexadecimal (base-16) number. Here A = 10, B = 11, . . . ,F = 15. What is the largest base-10 integer that can be represented with a two-digit hexadecimal number, such as 14 or 3A?",high_school_computer_science,TRUE,C,1,FALSE
6,"A large data set contains information about all students majoring in computer science in colleges across the United States. The data set contains the following information about each student.
   Â° The student's gender
   Â° The state in which the student attends college
   Â° The student's grade point average on a 4.0 scale

 Which of the following questions could be answered by analyzing only information in the data set?",high_school_computer_science,TRUE,B,1,FALSE
